folder,date,rank,url_code,type_reco,url,annotation
p29,8/15/2020,1,465057969,bought this item also bought,http://www.amazon.com/Deadly-Choices-Anti-Vaccine-Movement-Threatens/dp/0465057969/ref=pd_sim_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0465057969&pd_rd_r=5bfd8d5d-5447-411a-ae29-63c9f64aab82&pd_rd_w=L33HX&pd_rd_wg=3zqSe&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=QKCQEG4VVGT8TSN5B61K&psc=1&refRID=QKCQEG4VVGT8TSN5B61K,-1
p29,8/15/2020,1,1070693359,buy after viewing,http://www.amazon.com/Plotkin-Vaccines-Stanley/dp/1070693359/ref=pd_vtp_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=1070693359&pd_rd_r=5bfd8d5d-5447-411a-ae29-63c9f64aab82&pd_rd_w=JQpJu&pd_rd_wg=3zqSe&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=QKCQEG4VVGT8TSN5B61K&psc=1&refRID=QKCQEG4VVGT8TSN5B61K,-1
p29,8/15/2020,1,1981070486,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02609003RSFQ8UTT2Q1K&qualifier=1597466028&id=4336979126916217&widgetName=sp_detail&url=%2Fdp%2F1981070486%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p29,8/16/2020,1,1569767068,frequently bought together,http://www.amazon.com/Culinary-Reactions-Everyday-Chemistry-Cooking/dp/1569767068/ref=pd_bxgy_img_2/131-1077905-1219437?_encoding=UTF8&pd_rd_i=1569767068&pd_rd_r=84ac2587-2f94-4bae-8958-654896b95acc&pd_rd_w=fTBfZ&pd_rd_wg=u9a0X&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=1GKDSPW010VANX4RMFPB&psc=1&refRID=1GKDSPW010VANX4RMFPB,0
p29,8/16/2020,2,393058697,frequently bought together,http://www.amazon.com/What-Einstein-Told-His-Cook/dp/0393058697/ref=pd_bxgy_img_3/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0393058697&pd_rd_r=84ac2587-2f94-4bae-8958-654896b95acc&pd_rd_w=fTBfZ&pd_rd_wg=u9a0X&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=1GKDSPW010VANX4RMFPB&psc=1&refRID=1GKDSPW010VANX4RMFPB,0
p29,8/16/2020,1,865478066,bought this item also bought,http://www.amazon.com/Bad-Pharma-Companies-Mislead-Patients/dp/0865478066/ref=pd_sim_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0865478066&pd_rd_r=84ac2587-2f94-4bae-8958-654896b95acc&pd_rd_w=MxUqs&pd_rd_wg=u9a0X&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=1GKDSPW010VANX4RMFPB&psc=1&refRID=1GKDSPW010VANX4RMFPB,1
p29,8/16/2020,1,1569767068,buy after viewing,http://www.amazon.com/Culinary-Reactions-Everyday-Chemistry-Cooking/dp/1569767068/ref=pd_vtp_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=1569767068&pd_rd_r=84ac2587-2f94-4bae-8958-654896b95acc&pd_rd_w=IjqHS&pd_rd_wg=u9a0X&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=1GKDSPW010VANX4RMFPB&psc=1&refRID=1GKDSPW010VANX4RMFPB,0
p29,8/16/2020,1,1938895304,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0532469GHRHZDHW6ZDR&qualifier=1597552428&id=4596783696926972&widgetName=sp_detail&url=%2Fdp%2F1938895304%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p29,8/17/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/131-1077905-1219437?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=11e0cad3-0084-4c36-b9b4-9d29131f6b6d&pd_rd_w=Z8GFr&pd_rd_wg=SGp3D&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=J8P67GATEK0K6QKQ09TF&psc=1&refRID=J8P67GATEK0K6QKQ09TF,1
p29,8/17/2020,2,578648059,frequently bought together,http://www.amazon.com/Vaccine-Free-Me-Doctor-Reed-Dafaqs/dp/0578648059/ref=pd_bxgy_img_3/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0578648059&pd_rd_r=11e0cad3-0084-4c36-b9b4-9d29131f6b6d&pd_rd_w=Z8GFr&pd_rd_wg=SGp3D&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=J8P67GATEK0K6QKQ09TF&psc=1&refRID=J8P67GATEK0K6QKQ09TF,1
p29,8/17/2020,1,578648059,bought this item also bought,http://www.amazon.com/Vaccine-Free-Me-Doctor-Reed-Dafaqs/dp/0578648059/ref=pd_sim_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0578648059&pd_rd_r=11e0cad3-0084-4c36-b9b4-9d29131f6b6d&pd_rd_w=2EDWq&pd_rd_wg=SGp3D&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=J8P67GATEK0K6QKQ09TF&psc=1&refRID=J8P67GATEK0K6QKQ09TF,1
p29,8/17/2020,1,188121740X,buy after viewing,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_vtp_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=11e0cad3-0084-4c36-b9b4-9d29131f6b6d&pd_rd_w=X6C7u&pd_rd_wg=SGp3D&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=J8P67GATEK0K6QKQ09TF&psc=1&refRID=J8P67GATEK0K6QKQ09TF,1
p29,8/17/2020,1,1734053836,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A044179111WFFRV72OULW&qualifier=1597638827&id=2668412111404713&widgetName=sp_detail&url=%2Fdp%2F1734053836%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p29,8/18/2020,1,62222988,frequently bought together,http://www.amazon.com/Do-You-Believe-Magic-Supplements/dp/0062222988/ref=pd_bxgy_img_2/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0062222988&pd_rd_r=d76f7b94-c385-41a9-8401-5ffdd88bbcb4&pd_rd_w=ljNiz&pd_rd_wg=34jnV&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=GPC3ZRWMEX8P7Y394M47&psc=1&refRID=GPC3ZRWMEX8P7Y394M47,-1
p29,8/18/2020,2,231153074,frequently bought together,http://www.amazon.com/Vaccines-Your-Child-Separating-Fiction/dp/0231153074/ref=pd_bxgy_img_3/131-1077905-1219437?_encoding=UTF8&pd_rd_i=0231153074&pd_rd_r=d76f7b94-c385-41a9-8401-5ffdd88bbcb4&pd_rd_w=ljNiz&pd_rd_wg=34jnV&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=GPC3ZRWMEX8P7Y394M47&psc=1&refRID=GPC3ZRWMEX8P7Y394M47,-1
p29,8/18/2020,1,006122796X,viewed this item also viewed,http://www.amazon.com/Vaccinated-Defeat-Worlds-Deadliest-Diseases/dp/006122796X/ref=pd_sbs_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=006122796X&pd_rd_r=d76f7b94-c385-41a9-8401-5ffdd88bbcb4&pd_rd_w=8DMUH&pd_rd_wg=34jnV&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=GPC3ZRWMEX8P7Y394M47&psc=1&refRID=GPC3ZRWMEX8P7Y394M47,-1
p29,8/18/2020,1,006122796X,buy after viewing,http://www.amazon.com/Vaccinated-Defeat-Worlds-Deadliest-Diseases/dp/006122796X/ref=pd_vtp_14_1/131-1077905-1219437?_encoding=UTF8&pd_rd_i=006122796X&pd_rd_r=d76f7b94-c385-41a9-8401-5ffdd88bbcb4&pd_rd_w=csl8o&pd_rd_wg=34jnV&pf_rd_p=2f0ac0b2-44b6-4a63-a1f1-ced82560ff89&pf_rd_r=GPC3ZRWMEX8P7Y394M47&psc=1&refRID=GPC3ZRWMEX8P7Y394M47,-1
p29,8/18/2020,1,994741847,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A06507783L52W1ZT6KDFZ&qualifier=1597725228&id=942763616752805&widgetName=sp_detail&url=%2Fdp%2F0994741847%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p3,8/12/2020,1,1441321233,frequently bought together,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1441321233&pd_rd_r=9c0c9952-def3-42e4-b6c7-0a3cdb8171c2&pd_rd_w=PUihl&pd_rd_wg=YfbJr&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HHDSVXEXWDE1H9V2GQ8M&psc=1&refRID=HHDSVXEXWDE1H9V2GQ8M,0
p3,8/12/2020,2,1441321381,frequently bought together,http://www.amazon.com/Baby-Monthly-Milestone-Stickers-Woodland/dp/1441321381/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1441321381&pd_rd_r=9c0c9952-def3-42e4-b6c7-0a3cdb8171c2&pd_rd_w=PUihl&pd_rd_wg=YfbJr&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HHDSVXEXWDE1H9V2GQ8M&psc=1&refRID=HHDSVXEXWDE1H9V2GQ8M,0
p3,8/12/2020,1,1441321233,viewed this item also viewed,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/ref=pd_sbs_14_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1441321233&pd_rd_r=9c0c9952-def3-42e4-b6c7-0a3cdb8171c2&pd_rd_w=JRefz&pd_rd_wg=YfbJr&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=HHDSVXEXWDE1H9V2GQ8M&psc=1&refRID=HHDSVXEXWDE1H9V2GQ8M,0
p3,8/12/2020,1,1641528109,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0028026QZ045Y6D2SFN&qualifier=1597206813&id=5842628775596102&widgetName=sp_detail&url=%2Fdp%2F1641528109%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/13/2020,1,B01GZP89YC,frequently bought together,http://www.amazon.com/Pearhead-Newborn-Handprint-Footprint-Clean-Touch/dp/B01GZP89YC/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=B01GZP89YC&pd_rd_r=8e0f6898-7191-4ec3-aa34-9e83a07cd42d&pd_rd_w=Fejpr&pd_rd_wg=3ZBJr&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=T4X73R3SBWT0WRAZMVWQ&psc=1&refRID=T4X73R3SBWT0WRAZMVWQ,0
p3,8/13/2020,2,B07XCMPNSH,frequently bought together,http://www.amazon.com/Baby-First-Years-Memory-Journal/dp/B07XCMPNSH/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=B07XCMPNSH&pd_rd_r=8e0f6898-7191-4ec3-aa34-9e83a07cd42d&pd_rd_w=Fejpr&pd_rd_wg=3ZBJr&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=T4X73R3SBWT0WRAZMVWQ&psc=1&refRID=T4X73R3SBWT0WRAZMVWQ,0
p3,8/13/2020,1,B07CWK4S5W,viewed this item also viewed,http://www.amazon.com/Haakaa-Breast-Manual-Silicone-Breastfeeding/dp/B07CWK4S5W/ref=rtpb_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=B07CWK4S5W&pd_rd_r=8e0f6898-7191-4ec3-aa34-9e83a07cd42d&pd_rd_w=MU4XW&pd_rd_wg=3ZBJr&pf_rd_p=f7202093-0954-4711-b94f-ba83dd9c882e&pf_rd_r=T4X73R3SBWT0WRAZMVWQ&psc=1&refRID=T4X73R3SBWT0WRAZMVWQ,0
p3,8/13/2020,1,1658698495,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0144132279SJHRTXYDJS&qualifier=1597293212&id=8913253895691840&widgetName=sp_detail&url=%2Fdp%2F1658698495%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/14/2020,1,1476776245,frequently bought together,http://www.amazon.com/Uniquely-Human-Different-Seeing-Autism/dp/1476776245/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1476776245&pd_rd_r=899b78c4-73c9-45d5-82a8-7108574e709d&pd_rd_w=k5rAk&pd_rd_wg=mz3fs&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=DAV52MF32AGQVRA2G1J2&psc=1&refRID=DAV52MF32AGQVRA2G1J2,0
p3,8/14/2020,2,1462517471,frequently bought together,http://www.amazon.com/Parents-High-Functioning-Autism-Spectrum-Disorder/dp/1462517471/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1462517471&pd_rd_r=899b78c4-73c9-45d5-82a8-7108574e709d&pd_rd_w=k5rAk&pd_rd_wg=mz3fs&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=DAV52MF32AGQVRA2G1J2&psc=1&refRID=DAV52MF32AGQVRA2G1J2,0
p3,8/14/2020,1,887431453,viewed this item also viewed,http://www.amazon.com/School-Zone-Preschool-Pre-Writing-Pre-Reading/dp/0887431453/ref=rtpb_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0887431453&pd_rd_r=899b78c4-73c9-45d5-82a8-7108574e709d&pd_rd_w=UQO47&pd_rd_wg=mz3fs&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=DAV52MF32AGQVRA2G1J2&psc=1&refRID=DAV52MF32AGQVRA2G1J2,0
p3,8/14/2020,1,1641521236,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0922659OL7N042HYQQE&qualifier=1597381648&id=4229402751717339&widgetName=sp_detail&url=%2Fdp%2F1641521236%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/15/2020,1,553393235,frequently bought together,http://www.amazon.com/Happiest-Block-Revised-Updated-Second/dp/0553393235/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0553393235&pd_rd_r=ff59d3de-cfe2-4104-9024-3ceddb0cfab7&pd_rd_w=9bnw9&pd_rd_wg=4bseH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=AG7VKQG7HK43C1N7AEZ2&psc=1&refRID=AG7VKQG7HK43C1N7AEZ2,0
p3,8/15/2020,2,761181504,frequently bought together,http://www.amazon.com/What-Expect-First-Heidi-Murkoff/dp/0761181504/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0761181504&pd_rd_r=ff59d3de-cfe2-4104-9024-3ceddb0cfab7&pd_rd_w=9bnw9&pd_rd_wg=4bseH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=AG7VKQG7HK43C1N7AEZ2&psc=1&refRID=AG7VKQG7HK43C1N7AEZ2,0
p3,8/15/2020,1,761181504,viewed this item also viewed,http://www.amazon.com/What-Expect-First-Heidi-Murkoff/dp/0761181504/ref=rtpb_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0761181504&pd_rd_r=ff59d3de-cfe2-4104-9024-3ceddb0cfab7&pd_rd_w=liPm6&pd_rd_wg=4bseH&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=AG7VKQG7HK43C1N7AEZ2&psc=1&refRID=AG7VKQG7HK43C1N7AEZ2,0
p3,8/15/2020,1,1641524154,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0385808M2PPZWIQEZVD&qualifier=1597466013&id=1657956177758704&widgetName=sp_detail&url=%2Fdp%2F1641524154%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/16/2020,1,081298515X,frequently bought together,http://www.amazon.com/Reason-Jump-Inner-Thirteen-Year-Old-Autism/dp/081298515X/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=081298515X&pd_rd_r=9d4db1a3-9f0b-48f5-ac5f-063d5463dbf6&pd_rd_w=D0Oz4&pd_rd_wg=0ppto&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=TPM28F8DY6A9X23ZMHY8&psc=1&refRID=TPM28F8DY6A9X23ZMHY8,0
p3,8/16/2020,2,1935274651,frequently bought together,http://www.amazon.com/Things-Every-Child-Autism-Wishes/dp/1935274651/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1935274651&pd_rd_r=9d4db1a3-9f0b-48f5-ac5f-063d5463dbf6&pd_rd_w=D0Oz4&pd_rd_wg=0ppto&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=TPM28F8DY6A9X23ZMHY8&psc=1&refRID=TPM28F8DY6A9X23ZMHY8,0
p3,8/16/2020,1,1938686543,viewed this item also viewed,http://www.amazon.com/Population-One-Autism-Adversity-Succeed/dp/1938686543/ref=rtpb_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1938686543&pd_rd_r=9d4db1a3-9f0b-48f5-ac5f-063d5463dbf6&pd_rd_w=y9huo&pd_rd_wg=0ppto&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=TPM28F8DY6A9X23ZMHY8&psc=1&refRID=TPM28F8DY6A9X23ZMHY8,0
p3,8/16/2020,1,1709779217,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A05329005O5MIO3SLTN5&qualifier=1597552413&id=7046856320346129&widgetName=sp_detail&url=%2Fdp%2F1709779217%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/17/2020,1,034554806X,frequently bought together,http://www.amazon.com/No-Drama-Discipline-Whole-Brain-Nurture-Developing/dp/034554806X/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=034554806X&pd_rd_r=5f58891f-4be0-4f47-9b52-7e019071cbcf&pd_rd_w=eRoC6&pd_rd_wg=JuKXm&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=NARY7E8AWWGX3HZ9VQSG&psc=1&refRID=NARY7E8AWWGX3HZ9VQSG,0
p3,8/17/2020,2,1936128748,frequently bought together,http://www.amazon.com/Whole-Brain-Child-Workbook-Worksheets-Activities/dp/1936128748/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1936128748&pd_rd_r=5f58891f-4be0-4f47-9b52-7e019071cbcf&pd_rd_w=eRoC6&pd_rd_wg=JuKXm&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=NARY7E8AWWGX3HZ9VQSG&psc=1&refRID=NARY7E8AWWGX3HZ9VQSG,0
p3,8/17/2020,1,152350689X,viewed this item also viewed,http://www.amazon.com/Montessori-Toddler-Parents-Raising-Responsible/dp/152350689X/ref=rtpb_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=152350689X&pd_rd_r=5f58891f-4be0-4f47-9b52-7e019071cbcf&pd_rd_w=2o06N&pd_rd_wg=JuKXm&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=NARY7E8AWWGX3HZ9VQSG&psc=1&refRID=NARY7E8AWWGX3HZ9VQSG,0
p3,8/17/2020,1,1936128748,bought this item also bought,http://www.amazon.com/Whole-Brain-Child-Workbook-Worksheets-Activities/dp/1936128748/ref=pd_sim_14_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1936128748&pd_rd_r=5f58891f-4be0-4f47-9b52-7e019071cbcf&pd_rd_w=CxfrP&pd_rd_wg=JuKXm&pf_rd_p=e2ec6e52-b3cf-46fd-9026-eedc9747371d&pf_rd_r=NARY7E8AWWGX3HZ9VQSG&psc=1&refRID=NARY7E8AWWGX3HZ9VQSG,0
p3,8/17/2020,1,1683732863,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A064182631TTH9BXDMHQO&qualifier=1597638813&id=6594497251918497&widgetName=sp_detail&url=%2Fdp%2F1683732863%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p3,8/18/2020,1,761187480,frequently bought together,http://www.amazon.com/What-Expect-When-Youre-Expecting/dp/0761187480/ref=pd_bxgy_img_2/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0761187480&pd_rd_r=12432f81-ffe7-480d-88f8-038c9c180435&pd_rd_w=R8I3w&pd_rd_wg=y1cTe&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=29H3QY8ZZW3PQTYDEH7Y&psc=1&refRID=29H3QY8ZZW3PQTYDEH7Y,0
p3,8/18/2020,2,1893005607,frequently bought together,http://www.amazon.com/Mayo-Clinic-Guide-Healthy-Pregnancy/dp/1893005607/ref=pd_bxgy_img_3/132-9321607-9681627?_encoding=UTF8&pd_rd_i=1893005607&pd_rd_r=12432f81-ffe7-480d-88f8-038c9c180435&pd_rd_w=R8I3w&pd_rd_wg=y1cTe&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=29H3QY8ZZW3PQTYDEH7Y&psc=1&refRID=29H3QY8ZZW3PQTYDEH7Y,0
p3,8/18/2020,1,761187480,viewed this item also viewed,http://www.amazon.com/What-Expect-When-Youre-Expecting/dp/0761187480/ref=pd_sbs_14_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0761187480&pd_rd_r=12432f81-ffe7-480d-88f8-038c9c180435&pd_rd_w=LyEUz&pd_rd_wg=y1cTe&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=29H3QY8ZZW3PQTYDEH7Y&psc=1&refRID=29H3QY8ZZW3PQTYDEH7Y,0
p3,8/18/2020,1,761187480,bought this item also bought,http://www.amazon.com/What-Expect-When-Youre-Expecting/dp/0761187480/ref=pd_sim_14_1/132-9321607-9681627?_encoding=UTF8&pd_rd_i=0761187480&pd_rd_r=12432f81-ffe7-480d-88f8-038c9c180435&pd_rd_w=zxwG2&pd_rd_wg=y1cTe&pf_rd_p=e2ec6e52-b3cf-46fd-9026-eedc9747371d&pf_rd_r=29H3QY8ZZW3PQTYDEH7Y&psc=1&refRID=29H3QY8ZZW3PQTYDEH7Y,0
p3,8/18/2020,1,1650917678,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02358123HJMMX30W4MU1&qualifier=1597725212&id=2634103924971452&widgetName=sp_detail&url=%2Fdp%2F1650917678%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p4,8/12/2020,1,1441321233,frequently bought together,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/ref=pd_bxgy_img_2/131-1014019-8855315?_encoding=UTF8&pd_rd_i=1441321233&pd_rd_r=811b6e7d-a043-418a-8666-5795b2159c39&pd_rd_w=WLaoZ&pd_rd_wg=BBZPh&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=VFJT4BW56QYQSG061ECV&psc=1&refRID=VFJT4BW56QYQSG061ECV,0
p4,8/12/2020,2,1441321381,frequently bought together,http://www.amazon.com/Baby-Monthly-Milestone-Stickers-Woodland/dp/1441321381/ref=pd_bxgy_img_3/131-1014019-8855315?_encoding=UTF8&pd_rd_i=1441321381&pd_rd_r=811b6e7d-a043-418a-8666-5795b2159c39&pd_rd_w=WLaoZ&pd_rd_wg=BBZPh&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=VFJT4BW56QYQSG061ECV&psc=1&refRID=VFJT4BW56QYQSG061ECV,0
p4,8/12/2020,1,1441321233,viewed this item also viewed,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/ref=pd_sbs_14_1/131-1014019-8855315?_encoding=UTF8&pd_rd_i=1441321233&pd_rd_r=811b6e7d-a043-418a-8666-5795b2159c39&pd_rd_w=A5dM5&pd_rd_wg=BBZPh&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=VFJT4BW56QYQSG061ECV&psc=1&refRID=VFJT4BW56QYQSG061ECV,0
p4,8/12/2020,1,1441321233,buy after viewing,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/ref=pd_vtp_14_1/131-1014019-8855315?_encoding=UTF8&pd_rd_i=1441321233&pd_rd_r=811b6e7d-a043-418a-8666-5795b2159c39&pd_rd_w=96crc&pd_rd_wg=BBZPh&pf_rd_p=2f0ac0b2-44b6-4a63-a1f1-ced82560ff89&pf_rd_r=VFJT4BW56QYQSG061ECV&psc=1&refRID=VFJT4BW56QYQSG061ECV,0
p4,8/12/2020,1,1441321233,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0088394IG0ZWQWPIBJQ&qualifier=1597206813&id=6932429432683909&widgetName=sp_detail&url=%2Fdp%2F1441321233%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p4,8/13/2020,1,B01GZP89YC,frequently bought together,http://www.amazon.com/Pearhead-Newborn-Handprint-Footprint-Clean-Touch/dp/B01GZP89YC/ref=pd_bxgy_img_2/140-5471609-3452115?_encoding=UTF8&pd_rd_i=B01GZP89YC&pd_rd_r=362e0a4e-0094-4b3c-9293-23cccf026d34&pd_rd_w=TgmEl&pd_rd_wg=3y8i1&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=1K36M1788CPJG4DD7YYT&psc=1&refRID=1K36M1788CPJG4DD7YYT,0
p4,8/13/2020,2,B07XCMPNSH,frequently bought together,http://www.amazon.com/Baby-First-Years-Memory-Journal/dp/B07XCMPNSH/ref=pd_bxgy_img_3/140-5471609-3452115?_encoding=UTF8&pd_rd_i=B07XCMPNSH&pd_rd_r=362e0a4e-0094-4b3c-9293-23cccf026d34&pd_rd_w=TgmEl&pd_rd_wg=3y8i1&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=1K36M1788CPJG4DD7YYT&psc=1&refRID=1K36M1788CPJG4DD7YYT,0
